"file_id","input_path","output_path","score","q1","q2","q3","q4","q5"
"0401-0500 (1).jpg","inputs/surveys/0401-0500 (1).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (1).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (2).jpg","inputs/surveys/0401-0500 (2).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (2).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (3).jpg","inputs/surveys/0401-0500 (3).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (3).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (4).jpg","inputs/surveys/0401-0500 (4).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (4).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (5).jpg","inputs/surveys/0401-0500 (5).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (5).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (6).jpg","inputs/surveys/0401-0500 (6).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (6).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (7).jpg","inputs/surveys/0401-0500 (7).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (7).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (8).jpg","inputs/surveys/0401-0500 (8).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (8).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0401-0500 (9).jpg","inputs/surveys/0401-0500 (9).jpg","outputs/surveys/Manual/ErrorFiles/0401-0500 (9).jpg","NA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
